,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,change,changepct,volume,color,name,exp_type,user_id,exp_seq
1920,18,PFE,0,3,0,0,0,-1,0.15529627442177285,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,4,3
1921,11,IONQ,0,3,0,0,0,-1,0.15054946948040793,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,4,3
1922,3,AMZN,1,2,0,1,0,2,0.13613531340055104,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,4,3
1923,17,NFLX,0,3,0,0,0,-1,0.13213706026472416,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,4,3
1924,6,XOM,0,3,0,0,0,-1,0.11446736895030635,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,4,3
1925,10,JNJ,0,3,0,0,0,-1,0.08880568691915595,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,4,3
1926,4,LCID,0,3,0,0,0,-1,0.08571566292325801,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,4,3
1927,8,V,0,3,0,0,0,-1,0.06982049831230586,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,4,3
1928,2,GOOG,0,3,0,0,0,-1,0.05677384208669911,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,4,3
1929,9,HD,0,3,0,0,0,-1,0.046431505796370086,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,4,3
1930,16,ADBE,0,3,0,0,0,-1,0.02998367270335024,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,4,3
1931,104,DIS,0,1,0,0,2,-1,0.009551822245209859,152.71,-0.23,-0.15,10247891,#3485FF,Walt Disney Co,Ranked Partial Features,4,3
1932,119,MRNA,1,0,11,0,4,-1,0.9616039060344612,257.06,-15.15,-5.57,17506624,#3485FF,Moderna Inc,Ranked Partial Features,4,4
1933,0,AAPL,4,0,3,1,0,3,0.7680623480794145,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Partial Features,4,4
1934,5,NVDA,2,2,2,0,0,1,0.701797040203166,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,4,4
1935,12,WMT,2,2,0,1,0,3,0.5787228336966385,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,4,4
1936,3,AMZN,1,3,0,1,0,2,0.5179567211228705,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,4,4
1937,118,SBUX,0,2,0,0,2,-1,0.4548617929043883,116.73,1.38,1.2,6110960,#E24A4A,Starbucks Corporation,Ranked Partial Features,4,4
1938,116,TSM,0,1,0,0,3,-1,0.44688594410654103,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Partial Features,4,4
1939,1,MSFT,1,3,0,1,0,1,0.3638083191374612,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,4,4
1940,15,MA,2,2,0,2,0,2,0.3612079005680682,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,4,4
1941,114,BABA,0,0,0,0,4,-1,0.3415468229027529,125.06,1.15,0.93,15008280,#E24A4A,Alibaba Group Holding Ltd - ADR,Ranked Partial Features,4,4
1942,7,JPM,1,3,0,1,0,3,0.3169402409312473,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,4,4
1943,112,ABNB,0,1,0,0,3,-1,0.1974525181032208,180.42,-1.04,-0.57,3980441,#3485FF,Airbnb Inc,Ranked Partial Features,4,4
1944,2,GOOG,0,4,0,0,0,-1,0.16178916972033142,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,4,4
1945,9,HD,0,4,0,0,0,-1,0.15475872527691345,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,4,4
1946,104,DIS,0,2,0,0,2,-1,0.15023464704650022,152.71,-0.23,-0.15,10247891,#3485FF,Walt Disney Co,Ranked Partial Features,4,4
1947,16,ADBE,0,4,0,0,0,-1,0.10632304382356847,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,4,4
1948,106,U,0,3,0,0,1,-1,0.10266131639586776,139.47,-0.53,-0.38,3691212,#3485FF,Unity Software Inc,Ranked Partial Features,4,4
1949,6,XOM,0,4,0,0,0,-1,0.09693187532531214,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,4,4
1950,10,JNJ,0,4,0,0,0,-1,0.09521264197822228,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,4,4
1951,17,NFLX,1,3,0,0,0,3,0.09446037417263993,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,4,4
1952,13,BAC,1,3,1,0,0,2,0.08507540786478858,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Partial Features,4,4
1953,19,NKE,0,4,0,0,0,-1,0.074749377261867,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,4,4
1954,11,IONQ,0,4,0,0,0,-1,0.06152493832930209,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,4,4
1955,14,PG,0,4,0,0,0,-1,0.04817008200335442,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,4,4
1956,8,V,0,4,0,0,0,-1,0.042141870423169504,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,4,4
1957,18,PFE,0,4,0,0,0,-1,0.03368490543517067,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,4,4
1958,4,LCID,0,4,0,0,0,-1,0.0251719648736361,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,4,4
1959,100,FB,0,3,0,0,1,-1,0.02463125983320268,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Partial Features,4,4
1960,119,MRNA,1,1,11,0,4,-1,0.9056678318777468,257.06,-15.15,-5.57,17506624,#3485FF,Moderna Inc,Ranked Partial Features,4,5
1961,105,PYPL,0,0,0,0,5,-1,0.8152887636659303,188.51,-3.24,-1.69,11908148,#3485FF,Paypal Holdings Inc,Ranked Partial Features,4,5
1962,0,AAPL,4,1,3,1,0,3,0.6073871903769605,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Partial Features,4,5
1963,114,BABA,0,1,0,0,4,-1,0.4134573898878625,125.06,1.15,0.93,15008280,#E24A4A,Alibaba Group Holding Ltd - ADR,Ranked Partial Features,4,5
1964,12,WMT,3,2,1,1,0,4,0.3963305394291719,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,4,5
1965,5,NVDA,3,2,2,1,0,4,0.38730556497131546,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,4,5
1966,3,AMZN,1,4,0,1,0,2,0.3551914402193625,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,4,5
1967,104,DIS,0,3,0,0,2,-1,0.324736842971152,152.71,-0.23,-0.15,10247891,#3485FF,Walt Disney Co,Ranked Partial Features,4,5
1968,107,NKLA,0,0,0,0,5,-1,0.2931416636024311,9.72,-0.22,-2.21,7377308,#3485FF,Nikola Corporation,Ranked Partial Features,4,5
1969,15,MA,2,3,0,2,0,2,0.2550743271397841,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,4,5
1970,17,NFLX,1,4,0,0,0,3,0.25323924230906913,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,4,5
1971,11,IONQ,1,4,0,1,0,4,0.24985537937263094,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,4,5
1972,1,MSFT,2,3,1,1,0,4,0.20880812795133227,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,4,5
1973,7,JPM,1,4,0,1,0,3,0.20814778107627674,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,4,5
1974,112,ABNB,0,2,0,0,3,-1,0.20509956591639486,180.42,-1.04,-0.57,3980441,#3485FF,Airbnb Inc,Ranked Partial Features,4,5
1975,10,JNJ,0,5,0,0,0,-1,0.19738728884047274,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,4,5
1976,116,TSM,0,2,0,0,3,-1,0.18291580289261086,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Partial Features,4,5
1977,2,GOOG,0,5,0,0,0,-1,0.17998905833722856,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,4,5
1978,6,XOM,0,5,0,0,0,-1,0.1643227801964222,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,4,5
1979,8,V,0,5,0,0,0,-1,0.16427699749495908,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,4,5
1980,19,NKE,0,5,0,0,0,-1,0.12446320720204625,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,4,5
1981,14,PG,0,5,0,0,0,-1,0.10702150974668474,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,4,5
1982,13,BAC,1,4,1,0,0,2,0.09284336076740077,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Partial Features,4,5
1983,16,ADBE,0,5,0,0,0,-1,0.07769515316789237,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,4,5
1984,106,U,0,4,0,0,1,-1,0.05065975118468045,139.47,-0.53,-0.38,3691212,#3485FF,Unity Software Inc,Ranked Partial Features,4,5
1985,100,FB,0,4,0,0,1,-1,0.04718122958367636,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Partial Features,4,5
1986,118,SBUX,0,3,0,0,2,-1,0.0445276928907361,116.73,1.38,1.2,6110960,#E24A4A,Starbucks Corporation,Ranked Partial Features,4,5
1987,4,LCID,0,5,0,0,0,-1,0.03205329829235064,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,4,5
1988,9,HD,0,5,0,0,0,-1,0.012156815596991694,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,4,5
1989,18,PFE,0,5,0,0,0,-1,0.010260967751837428,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,4,5
1990,1,MSFT,1,0,100,0,0,0,0.9931473892571284,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,5,1
1991,2,GOOG,1,0,50,0,0,0,0.9880905076845816,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,5,1
1992,3,AMZN,1,0,50,0,0,0,0.9838432608972804,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,5,1
1993,0,AAPL,1,0,50,0,0,0,0.9821009925975326,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Partial Features,5,1
1994,4,LCID,0,1,0,0,0,-1,0.6592439194956551,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,5,1
1995,6,XOM,0,1,0,0,0,-1,0.6394708261752161,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,5,1
1996,5,NVDA,0,1,0,0,0,-1,0.6018672689159442,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,5,1
1997,110,ASML,0,0,0,0,1,-1,0.4292707926281932,781.84,9.23,1.19,602664,#E24A4A,ASML Holding NV,Ranked Partial Features,5,1
1998,17,NFLX,0,1,0,0,0,-1,0.3951141635150635,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,5,1
1999,16,ADBE,0,1,0,0,0,-1,0.277093944395597,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,5,1
2000,11,IONQ,0,1,0,0,0,-1,0.241123354382644,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,5,1
2001,12,WMT,0,1,0,0,0,-1,0.1973530196262744,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,5,1
2002,18,PFE,0,1,0,0,0,-1,0.19347194711411486,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,5,1
2003,7,JPM,0,1,0,0,0,-1,0.18293131207915006,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,5,1
2004,14,PG,0,1,0,0,0,-1,0.14918643257074615,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,5,1
2005,10,JNJ,0,1,0,0,0,-1,0.13914721726999915,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,5,1
2006,19,NKE,0,1,0,0,0,-1,0.13762175652692932,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,5,1
2007,9,HD,0,1,0,0,0,-1,0.1350621028920619,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,5,1
2008,15,MA,0,1,0,0,0,-1,0.10655739152128507,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,5,1
2009,113,AMD,0,0,0,0,1,-1,0.04455726474967252,138.55,0.45,0.33,42224275,#E24A4A,"Advanced Micro Devices, Inc.",Ranked Partial Features,5,1
2010,8,V,0,1,0,0,0,-1,0.0037744717831710312,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,5,1
2011,13,BAC,0,1,0,0,0,-1,0.003250187169115817,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Partial Features,5,1
2012,4,LCID,1,1,1000,0,0,1,0.9942633796574992,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,5,2
2013,3,AMZN,1,1,50,0,0,0,0.9597906029469851,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,5,2
2014,1,MSFT,1,1,100,0,0,0,0.9514725791592091,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,5,2
2015,108,MU,0,0,0,0,2,-1,0.9486775445218091,85.54,0.61,0.72,11955861,#E24A4A,"Micron Technology, Inc.",Ranked Partial Features,5,2
2016,6,XOM,1,1,100,0,0,1,0.9457336420559566,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,5,2
2017,2,GOOG,1,1,50,0,0,0,0.9392992023937023,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,5,2
2018,0,AAPL,1,1,50,0,0,0,0.8889753779950129,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Partial Features,5,2
2019,5,NVDA,1,1,10,0,0,1,0.8120096599643329,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,5,2
2020,116,TSM,0,0,0,0,2,-1,0.357861192144152,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Partial Features,5,2
2021,110,ASML,0,1,0,0,1,-1,0.3498235685847351,781.84,9.23,1.19,602664,#E24A4A,ASML Holding NV,Ranked Partial Features,5,2
2022,12,WMT,0,2,0,0,0,-1,0.2608342080053685,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,5,2
2023,113,AMD,0,1,0,0,1,-1,0.2535867441090753,138.55,0.45,0.33,42224275,#E24A4A,"Advanced Micro Devices, Inc.",Ranked Partial Features,5,2
2024,19,NKE,0,2,0,0,0,-1,0.2500994831750678,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,5,2
2025,13,BAC,0,2,0,0,0,-1,0.2129967027753183,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Partial Features,5,2
2026,8,V,0,2,0,0,0,-1,0.2020699087009774,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,5,2
2027,11,IONQ,0,2,0,0,0,-1,0.1742583955160753,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,5,2
2028,7,JPM,0,2,0,0,0,-1,0.14849280704103834,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,5,2
2029,16,ADBE,0,2,0,0,0,-1,0.13554737168662234,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,5,2
2030,9,HD,0,2,0,0,0,-1,0.10625810669034576,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,5,2
2031,18,PFE,0,2,0,0,0,-1,0.08424130449766626,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,5,2
2032,10,JNJ,0,2,0,0,0,-1,0.05182324273868361,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,5,2
2033,15,MA,0,2,0,0,0,-1,0.02925618770279881,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,5,2
2034,14,PG,0,2,0,0,0,-1,0.019380863893416308,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,5,2
2035,17,NFLX,0,2,0,0,0,-1,0.012294300184537274,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,5,2
2036,3,AMZN,2,1,1050,0,0,2,0.9948526177454892,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,5,3
2037,4,LCID,1,2,1000,0,0,1,0.994055309368596,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,5,3
2038,1,MSFT,1,2,100,0,0,0,0.9520485298323994,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,5,3
2039,2,GOOG,1,2,50,0,0,0,0.9255990415729259,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,5,3
2040,6,XOM,1,2,100,0,0,1,0.9114710395167984,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,5,3
2041,0,AAPL,1,2,50,0,0,0,0.8351705122504447,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Partial Features,5,3
2042,5,NVDA,1,2,10,0,0,1,0.7943767210248628,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,5,3
2043,7,JPM,1,2,50,0,0,2,0.7775413490328689,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,5,3
2044,100,FB,0,0,0,0,3,-1,0.4572362823374006,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Partial Features,5,3
2045,8,V,0,3,0,0,0,-1,0.23657873186506856,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,5,3
2046,108,MU,0,1,0,0,2,-1,0.2255399477302573,85.54,0.61,0.72,11955861,#E24A4A,"Micron Technology, Inc.",Ranked Partial Features,5,3
2047,18,PFE,0,3,0,0,0,-1,0.21665999448053636,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,5,3
2048,12,WMT,0,3,0,0,0,-1,0.1638249266983949,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,5,3
2049,15,MA,0,3,0,0,0,-1,0.13533793763883056,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,5,3
2050,113,AMD,0,2,0,0,1,-1,0.08422322398276554,138.55,0.45,0.33,42224275,#E24A4A,"Advanced Micro Devices, Inc.",Ranked Partial Features,5,3
2051,119,MRNA,0,0,0,0,3,-1,0.08115524017258982,257.06,-15.15,-5.57,17506624,#3485FF,Moderna Inc,Ranked Partial Features,5,3
2052,19,NKE,0,3,0,0,0,-1,0.06258490468643416,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,5,3
2053,16,ADBE,0,3,0,0,0,-1,0.062236306149204224,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,5,3
2054,110,ASML,0,2,0,0,1,-1,0.06163211493882921,781.84,9.23,1.19,602664,#E24A4A,ASML Holding NV,Ranked Partial Features,5,3
2055,17,NFLX,0,3,0,0,0,-1,0.05947205348497747,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,5,3
2056,14,PG,0,3,0,0,0,-1,0.04231970124523321,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,5,3
2057,11,IONQ,0,3,0,0,0,-1,0.037002575621348816,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,5,3
2058,13,BAC,0,3,0,0,0,-1,0.0307091453886354,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Partial Features,5,3
2059,9,HD,0,3,0,0,0,-1,0.0302548649262892,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,5,3
2060,116,TSM,0,1,0,0,2,-1,0.026174716704375347,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Partial Features,5,3
2061,10,JNJ,0,3,0,0,0,-1,0.0019169760603905785,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,5,3
2062,4,LCID,1,3,1000,0,0,1,0.9942181191941448,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,5,4
2063,3,AMZN,2,2,1050,0,0,2,0.990840890780516,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,5,4
2064,14,PG,1,3,500,0,0,3,0.9801413910097976,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,5,4
2065,6,XOM,1,3,100,0,0,1,0.9478479170644638,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Ranked Partial Features,5,4
2066,1,MSFT,1,3,100,0,0,0,0.9298284149228788,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,5,4
2067,2,GOOG,1,3,50,0,0,0,0.8545827016855772,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Ranked Partial Features,5,4
2068,17,NFLX,1,3,50,0,0,3,0.8542013803969699,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Ranked Partial Features,5,4
2069,0,AAPL,1,3,50,0,0,0,0.8488083359795894,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Ranked Partial Features,5,4
2070,7,JPM,1,3,50,0,0,2,0.761840846171543,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Ranked Partial Features,5,4
2071,19,NKE,1,3,30,0,0,3,0.7492740118550354,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Ranked Partial Features,5,4
2072,5,NVDA,1,3,10,0,0,1,0.6582907204820955,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Ranked Partial Features,5,4
2073,106,U,0,0,0,0,4,-1,0.4805904019833514,139.47,-0.53,-0.38,3691212,#3485FF,Unity Software Inc,Ranked Partial Features,5,4
2074,119,MRNA,0,1,0,0,3,-1,0.3080066343940269,257.06,-15.15,-5.57,17506624,#3485FF,Moderna Inc,Ranked Partial Features,5,4
2075,100,FB,0,1,0,0,3,-1,0.16839426873568236,329.75,-0.07,-0.02,14527969,#3485FF,Meta Platforms Inc,Ranked Partial Features,5,4
2076,9,HD,0,4,0,0,0,-1,0.1621798044548045,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Ranked Partial Features,5,4
2077,13,BAC,0,4,0,0,0,-1,0.1599402679902654,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Ranked Partial Features,5,4
2078,11,IONQ,0,4,0,0,0,-1,0.12109461566764244,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Ranked Partial Features,5,4
2079,12,WMT,0,4,0,0,0,-1,0.07820408575463482,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,5,4
2080,111,CEI,0,0,0,0,4,-1,0.07109612593105487,1.1,0.03,2.8,13013785,#E24A4A,Camber Energy Inc,Ranked Partial Features,5,4
2081,113,AMD,0,3,0,0,1,-1,0.07035173925484206,138.55,0.45,0.33,42224275,#E24A4A,"Advanced Micro Devices, Inc.",Ranked Partial Features,5,4
2082,8,V,0,4,0,0,0,-1,0.06503031424865251,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Ranked Partial Features,5,4
2083,10,JNJ,0,4,0,0,0,-1,0.040177950308475055,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Ranked Partial Features,5,4
2084,116,TSM,0,2,0,0,2,-1,0.029451113967053837,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Ranked Partial Features,5,4
2085,18,PFE,0,4,0,0,0,-1,0.027532975574641717,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Ranked Partial Features,5,4
2086,110,ASML,0,3,0,0,1,-1,0.02035274011400446,781.84,9.23,1.19,602664,#E24A4A,ASML Holding NV,Ranked Partial Features,5,4
2087,108,MU,0,2,0,0,2,-1,0.012794772919794395,85.54,0.61,0.72,11955861,#E24A4A,"Micron Technology, Inc.",Ranked Partial Features,5,4
2088,16,ADBE,0,4,0,0,0,-1,0.0055721593053148,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,5,4
2089,15,MA,0,4,0,0,0,-1,0.0023959694488727627,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,5,4
2090,3,AMZN,2,3,1050,0,0,2,0.9913827201670936,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Ranked Partial Features,5,5
2091,14,PG,1,4,500,0,0,3,0.9894849325406346,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Ranked Partial Features,5,5
2092,4,LCID,1,4,1000,0,0,1,0.9861594722716588,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Ranked Partial Features,5,5
2093,12,WMT,1,4,100,0,0,4,0.9440570282098902,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Ranked Partial Features,5,5
2094,16,ADBE,1,4,0,100,0,4,0.9376713552755872,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Ranked Partial Features,5,5
2095,15,MA,1,4,0,100,0,4,0.9038527327450042,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Ranked Partial Features,5,5
2096,1,MSFT,1,4,100,0,0,0,0.8935709433811079,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Ranked Partial Features,5,5
